,GHI,rh,temp,predicted_pv,date_time
59,5335.032258064516,80.1125,3.0595833333333338,10714.361428571432,2019-03-01
60,3622.032258064516,63.36666666666667,5.21625,10346.354285714287,2019-03-02
61,3087.032258064516,57.05416666666667,6.535833333333333,10618.275714285714,2019-03-03
62,3642.032258064516,45.49166666666667,9.578333333333331,8871.815714285716,2019-03-04
63,3701.032258064516,54.50416666666666,12.030416666666667,14561.814285714281,2019-03-05
64,3479.032258064516,36.2,23.42125,13378.122857142855,2019-03-06
65,5857.032258064516,26.129166666666663,24.76375,10325.091428571428,2019-03-07
66,5175.032258064516,35.65416666666667,27.24125,13919.102857142856,2019-03-08
67,5663.032258064516,28.34583333333333,25.08083333333333,16787.965714285732,2019-03-09
68,5695.032258064516,38.325,20.64583333333333,16489.27571428572,2019-03-10
69,5625.032258064516,60.46666666666667,8.160833333333334,15753.254285714289,2019-03-11
70,5544.032258064516,67.84166666666667,4.474583333333333,9728.407142857142,2019-03-12
71,5346.032258064516,50.94166666666666,9.619166666666668,12102.357142857145,2019-03-13
72,2983.032258064516,62.5375,9.374166666666666,13407.492857142857,2019-03-14
73,4389.032258064516,53.31666666666666,8.939166666666667,10950.287142857142,2019-03-15
74,4454.032258064516,60.55,5.945833333333333,14252.115714285712,2019-03-16
75,3319.032258064516,62.075,6.1570833333333335,10451.454285714291,2019-03-17
76,5424.032258064516,69.65,6.850714285714285,15798.582857142854,2019-03-18
77,3734.032258064516,41.22,14.454,10620.188571428575,2019-03-19
78,5544.032258064516,42.49166666666667,12.934166666666668,11181.084285714289,2019-03-20
79,3780.032258064516,31.46666666666667,11.950416666666667,9870.35428571429,2019-03-21
80,3896.032258064516,40.583333333333336,9.11625,16006.05714285715,2019-03-22
81,3089.032258064516,40.53333333333333,8.994166666666667,14381.554285714303,2019-03-23
82,5002.032258064516,39.03333333333333,2.387916666666667,17087.971428571444,2019-03-24
83,4500.032258064516,42.96666666666667,3.619166666666666,14409.470000000005,2019-03-25
84,5653.032258064516,36.075,8.115416666666667,10340.962857142855,2019-03-26
85,4684.032258064516,41.60833333333333,9.604583333333332,14101.129999999997,2019-03-27
86,3041.032258064516,51.833333333333336,7.708333333333333,13046.839999999995,2019-03-28
87,5320.032258064516,77.50952380952381,3.1866666666666665,15233.067142857146,2019-03-29
88,2978.032258064516,69.74583333333334,0.8366666666666666,12719.439999999997,2019-03-30
89,5225.032258064516,76.22173913043478,1.533478260869565,12590.567142857144,2019-03-31
90,5043.466666666666,62.87083333333334,6.404166666666666,15532.98571428572,2019-04-01
91,4039.466666666666,59.99583333333334,6.4725,15966.07142857143,2019-04-02
92,5325.466666666666,58.90833333333333,6.37125,13280.581428571422,2019-04-03
93,6139.466666666666,40.12083333333333,10.211666666666666,14463.922857142854,2019-04-04
94,5001.466666666666,41.520833333333336,14.659166666666666,12391.351428571426,2019-04-05
96,6028.466666666666,30.30588235294118,24.364117647058823,12207.461428571429,2019-04-07
97,4898.466666666666,32.46666666666667,26.69375,14852.722857142857,2019-04-08
98,4087.466666666666,27.366666666666664,25.24416666666667,15585.41571428571,2019-04-09
99,4298.466666666666,34.175000000000004,20.361666666666668,14911.74428571429,2019-04-10
100,4995.466666666666,56.23333333333333,11.025,9969.337142857137,2019-04-11
101,5943.466666666666,74.1125,4.45375,9866.347142857148,2019-04-12
102,5234.466666666666,51.4375,13.745416666666666,13783.15428571429,2019-04-13
103,3274.4666666666662,43.14166666666667,14.413333333333334,13908.698571428566,2019-04-14
104,3844.466666666666,58.28333333333333,10.32875,10495.968571428582,2019-04-15
105,4549.466666666666,70.9875,7.9125,16206.870000000006,2019-04-16
106,4797.466666666666,67.2,6.47,17164.15285714288,2019-04-17
107,3249.4666666666662,71.18823529411765,6.161764705882353,13672.358571428584,2019-04-18
108,6221.466666666666,51.806666666666665,7.747333333333334,14348.202857142865,2019-04-19
109,5572.466666666666,55.0,3.1283333333333334,14974.241428571431,2019-04-20
110,4491.466666666666,57.9875,3.9075,16628.357142857138,2019-04-21
111,4385.466666666666,49.12916666666666,5.603333333333333,12706.122857142847,2019-04-22
112,4970.466666666666,45.0375,8.83875,11910.567142857137,2019-04-23
113,6054.466666666666,45.44583333333333,12.420833333333334,14158.344285714289,2019-04-24
114,4723.466666666666,51.30416666666667,15.3525,9600.521428571423,2019-04-25
115,4734.466666666666,61.4125,14.29125,12008.77142857143,2019-04-26
116,6186.466666666666,71.97916666666667,13.424166666666666,13770.799999999997,2019-04-27
117,3286.4666666666662,61.375,14.913333333333334,13913.81285714285,2019-04-28
118,4133.466666666666,51.32380952380952,16.345714285714287,15792.380000000006,2019-04-29
119,5706.466666666666,41.55416666666667,17.20625,13589.192857142856,2019-04-30
120,5260.064516129032,74.7625,3.7125,14957.874285714286,2019-05-01
121,6119.064516129032,52.56666666666666,7.310833333333334,13841.764285714286,2019-05-02
122,5112.064516129032,64.21666666666667,7.212083333333333,13121.898571428568,2019-05-03
123,5296.064516129032,41.475,11.734166666666669,12097.508571428565,2019-05-04
